"","StudyID","SiteID","study_type","species","Trait","studyunit","ID","mean.elev","r.elev","mean.lat","mean.long","mean.temp","r.temp","mean.seasonality","dist.km","mean.dist.km","studysite","Coord","coor.var","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","elevation_site","breed","Year","TRAIT_CAT1","TRAIT_CAT2","TRAIT_CAT3","TRAIT_CAT4","n","estimate","p.value"
"54","Ange2006Oeco","Ange2006Oeco.2","common.garden","Mimulus_lewisii","ratio_of_intercellular_to_air_CO2_concentration","Ange2006Oeco.2_Mimulus_lewisii_ratio_of_intercellular_to_air_CO2_concentration","Ange2006Oeco.2_Mimulus_lewisii",2170,1430,37.8425,-119.5825,6,8.9,594.55,58.0615821884103,25.4995114264944,"climate_chamber","extracted",1,"Phrymaceae","F2",1,"perennial","forb","native","USA","USA","NAmerica",NA,"outcrossing",1999,"PHYSIOLOGY",NA,NA,"NAN",4,-0.119577147478482,0.514471622838575
"55","Ange2006Oeco","Ange2006Oeco.2","common.garden","Mimulus_lewisii","Stem_length","Ange2006Oeco.2_Mimulus_lewisii_Stem_length","Ange2006Oeco.2_Mimulus_lewisii",2170,1430,37.8425,-119.5825,6,8.9,594.55,58.0615821884103,25.4995114264944,"climate_chamber","extracted",1,"Phrymaceae","F2",1,"perennial","forb","native","USA","USA","NAmerica",NA,"outcrossing",1999,"SIZE","HEIGHT","ABOVEGR","NAN",4,0.181027683916474,0.264959238059482
"56","Ange2006Oeco","Ange2006Oeco.2","common.garden","Mimulus_lewisii","stomatal_conductance_to_water_vapor","Ange2006Oeco.2_Mimulus_lewisii_stomatal_conductance_to_water_vapor","Ange2006Oeco.2_Mimulus_lewisii",2170,1430,37.8425,-119.5825,6,8.9,594.55,58.0615821884103,25.4995114264944,"climate_chamber","extracted",1,"Phrymaceae","F2",1,"perennial","forb","native","USA","USA","NAmerica",NA,"outcrossing",1999,"PHYSIOLOGY","STOMATA",NA,"NAN",4,-0.166387942808867,0.324402115665497
"57","Anni2001Euph","Anni2001Euph.1","common.garden","Trifolium_repens","Flowering_date","Anni2001Euph.1_Trifolium_repens_Flowering_date","Anni2001Euph.1_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Italy","Europe",75,"outcrossing",1998,"PHENOLOGY","FLOWERING",NA,"first",7,-0.0881151415602772,0.610076624736034
"58","Anni2001Euph","Anni2001Euph.1","common.garden","Trifolium_repens","Leaf_width","Anni2001Euph.1_Trifolium_repens_Leaf_width","Anni2001Euph.1_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Italy","Europe",75,"outcrossing",1998,"SIZE","LEAF","ABOVEGR","WIDTH",7,0.159374242021904,0.339024846277844
"59","Anni2001Euph","Anni2001Euph.1","common.garden","Trifolium_repens","Seedling_mortality","Anni2001Euph.1_Trifolium_repens_Seedling_mortality","Anni2001Euph.1_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Italy","Europe",75,"outcrossing",1998,"VITAL_RATES","SURVIVAL",NA,"NAN",7,0.156191634883884,0.349801248210498
"60","Anni2001Euph","Anni2001Euph.1","common.garden","Trifolium_repens","Stolon_number_per_metre","Anni2001Euph.1_Trifolium_repens_Stolon_number_per_metre","Anni2001Euph.1_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Italy","Europe",75,"outcrossing",1998,"SIZE","NUMBER","BELOWGR","STOLON",7,-0.200464893999925,0.213492200327577
"61","Anni2001Euph","Anni2001Euph.1","common.garden","Trifolium_repens","Stolon_thickness","Anni2001Euph.1_Trifolium_repens_Stolon_thickness","Anni2001Euph.1_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Italy","Europe",75,"outcrossing",1998,"SIZE","AREA","ABOVEGR","DIAMETER",7,0.0954814974641084,0.579552253955526
"62","Anni2001Euph","Anni2001Euph.2","common.garden","Trifolium_repens","Growing_point_mortality","Anni2001Euph.2_Trifolium_repens_Growing_point_mortality","Anni2001Euph.2_Trifolium_repens",1075,1250,45.505,9.575,9.275,6.4,670.05,322.692669810436,156.977816438109,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Italy","Europe",75,"outcrossing",1998,"VITAL_RATES","SURVIVAL",NA,"NAN",4,-0.195305290953634,0.477794165653686
"63","Anni2001Euph","Anni2001Euph.2","common.garden","Trifolium_repens","Water_soluable_protein_content_of_stolon","Anni2001Euph.2_Trifolium_repens_Water_soluable_protein_content_of_stolon","Anni2001Euph.2_Trifolium_repens",1075,1250,45.505,9.575,9.275,6.4,670.05,322.692669810436,156.977816438109,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Italy","Europe",75,"outcrossing",1998,"PHYSIOLOGY",NA,NA,"NAN",4,0.162108674321728,0.566555032300431
"64","Anni2001Euph","Anni2001Euph.3","common.garden","Trifolium_repens","Temperature_of_50percent_mortality","Anni2001Euph.3_Trifolium_repens_Temperature_of_50percent_mortality","Anni2001Euph.3_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"climate_chamber","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Wales","Europe",NA,"outcrossing",1998,"PHYSIOLOGY","TEMP",NA,"NAN",7,0.258782343162631,0.0838354923186967
"65","Anni2001Euph","Anni2001Euph.4","common.garden","Trifolium_repens","Above_ground_biomass","Anni2001Euph.4_Trifolium_repens_Above_ground_biomass","Anni2001Euph.4_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Wales","Europe",20,"outcrossing",1998,"SIZE","BIOMASS","ABOVEGR","NAN",7,0.0830863573927049,0.631178664202907
"66","Anni2001Euph","Anni2001Euph.4","common.garden","Trifolium_repens","Stolon_biomass","Anni2001Euph.4_Trifolium_repens_Stolon_biomass","Anni2001Euph.4_Trifolium_repens",1185.71428571429,1250,45.5042857142857,9.74857142857143,8.6,7.8,660.271428571429,322.692669810436,133.557913058318,"Garden","extracted_rough",1,"Fabaceae","F1",1,"perennial","forb","native","Italy","Wales","Europe",20,"outcrossing",1998,"SIZE","BIOMASS","BELOWGR","NAN",7,-0.0157117580260637,0.92855825073359
"67","Arno1995Sout","Arno1995Sout.1","common.garden","Abies_fraseri","Height_after_8_years","Arno1995Sout.1_Abies_fraseri_Height_after_8_years","Arno1995Sout.1_Abies_fraseri",1727.11111111111,457,35.8377777777778,-82.6466666666667,7.35555555555556,2.8,700.977777777778,213.882379959451,86.1606213516038,"Garden","extracted_rough",1,"Pinaceae","F1",8,"perennial","tree","native","USA","USA","NAmerica",700,NA,1991,"SIZE","HEIGHT","ABOVEGR","NAN",9,-0.0980659693692721,0.773918161362566
"68","BenD2010GRCE","BenD2010GRCE","common.garden","Cicer_judaicum","emergence","BenD2010GRCE_Cicer_judaicum_emergence","BenD2010GRCE_Cicer_judaicum",260.416666666667,708,32.2042035,35.0454195,19.3833333333333,2.8,508.391666666667,114.730485413124,50.774585844035,"greenhouse","extracted",1,"Fabaceae","F2",2,"annual","forb","native","Israel","Israel","Asia",60,NA,2002,"PHENOLOGY","GERMINATION",NA,"first",12,-0.953288204013526,0.000401186984999524
"69","BenD2010GRCE","BenD2010GRCE","common.garden","Cicer_judaicum","first_flowering_days_(control)","BenD2010GRCE_Cicer_judaicum_first_flowering_days_(control)","BenD2010GRCE_Cicer_judaicum",260.416666666667,708,32.2042035,35.0454195,19.3833333333333,2.8,508.391666666667,114.730485413124,50.774585844035,"greenhouse","extracted",1,"Fabaceae","F2",2,"annual","forb","native","Israel","Israel","Asia",60,NA,2002,"PHENOLOGY","FLOWERING",NA,"first",12,0.00253492665635233,0.994408724559849
"70","BenD2010GRCE","BenD2010GRCE","common.garden","Cicer_judaicum","first_flowering_node_numbers","BenD2010GRCE_Cicer_judaicum_first_flowering_node_numbers","BenD2010GRCE_Cicer_judaicum",263.636363636364,708,32.1561010909091,35.0253058181818,19.3363636363636,2.8,505.227272727273,104.477637767201,47.5959108364588,"greenhouse","extracted",1,"Fabaceae","F2",2,"annual","forb","native","Israel","Israel","Asia",60,NA,2002,"SIZE","NUMBER",NA,"NODE",11,0.303850545596996,0.402773889760827
"71","BenD2010GRCE","BenD2010GRCE","common.garden","Cicer_judaicum","leaf_numbre_at_day_30","BenD2010GRCE_Cicer_judaicum_leaf_numbre_at_day_30","BenD2010GRCE_Cicer_judaicum",260.416666666667,708,32.2042035,35.0454195,19.3833333333333,2.8,508.391666666667,114.730485413124,50.774585844035,"greenhouse","extracted",1,"Fabaceae","F2",2,"annual","forb","native","Israel","Israel","Asia",60,NA,2002,"SIZE","NUMBER",NA,"LEAF",12,0.160113537793075,0.656355588368472
"72","BenD2010GRCE","BenD2010GRCE","common.garden","Cicer_judaicum","mainstem_length","BenD2010GRCE_Cicer_judaicum_mainstem_length","BenD2010GRCE_Cicer_judaicum",260.416666666667,708,32.2042035,35.0454195,19.3833333333333,2.8,508.391666666667,114.730485413124,50.774585844035,"greenhouse","extracted",1,"Fabaceae","F2",2,"annual","forb","native","Israel","Israel","Asia",60,NA,2002,"SIZE","HEIGHT","ABOVEGR","NAN",12,0.940172551972525,0.000579357829264805
"73","Bres2011Tree","Bres2011Tree","common.garden","Fagus_sylvatica","leaf_mass_per_area","Bres2011Tree_Fagus_sylvatica_leaf_mass_per_area","Bres2011Tree_Fagus_sylvatica",838.625,1473,43.0833325,-0.27291625,7.525,10,524.325,101.955142321981,39.9244320042855,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"ALLOCATION","LEAF",NA,"NAN",8,-0.163742815429038,0.0681732620061632
"74","Bres2011Tree","Bres2011Tree","common.garden","Fagus_sylvatica","Leaf_size","Bres2011Tree_Fagus_sylvatica_Leaf_size","Bres2011Tree_Fagus_sylvatica",838.625,1473,43.0833325,-0.27291625,7.525,10,524.325,101.955142321981,39.9244320042855,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"SIZE","LEAF","ABOVEGR","AREA",8,0.118477262475786,0.222145788419746
"75","Bres2011Tree","Bres2011Tree","common.garden","Fagus_sylvatica","maximum_assimilation_rate","Bres2011Tree_Fagus_sylvatica_maximum_assimilation_rate","Bres2011Tree_Fagus_sylvatica",838.625,1473,43.0833325,-0.27291625,7.525,10,524.325,101.955142321981,39.9244320042855,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","ASSIMILATION",NA,"NAN",8,0.047896027281009,0.641032739418409
"76","Bres2011Tree","Bres2011Tree","common.garden","Fagus_sylvatica","maximum_stomatal_conductance","Bres2011Tree_Fagus_sylvatica_maximum_stomatal_conductance","Bres2011Tree_Fagus_sylvatica",838.625,1473,43.0833325,-0.27291625,7.525,10,524.325,101.955142321981,39.9244320042855,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","STOMATA",NA,"NAN",8,-0.122780887155979,0.20326993042427
"77","Bres2011Tree","Bres2011Tree","common.garden","Fagus_sylvatica","nitrogen_leaf_content","Bres2011Tree_Fagus_sylvatica_nitrogen_leaf_content","Bres2011Tree_Fagus_sylvatica",838.625,1473,43.0833325,-0.27291625,7.525,10,524.325,101.955142321981,39.9244320042855,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","NITROGEN",NA,"NAN",8,-0.108280774394892,0.27030512304586
"78","Bres2011Tree","Bres2011Tree","common.garden","Fagus_sylvatica","stomatal_density","Bres2011Tree_Fagus_sylvatica_stomatal_density","Bres2011Tree_Fagus_sylvatica",838.625,1473,43.0833325,-0.27291625,7.525,10,524.325,101.955142321981,39.9244320042855,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","STOMATA",NA,"NAN",8,-0.0791798974058907,0.432543247282951
"79","Bres2011Tree","Bres2011Tree","common.garden","Quercus_petraea","leaf_mass_per_area","Bres2011Tree_Quercus_petraea_leaf_mass_per_area","Bres2011Tree_Quercus_petraea",799,1499,43.06282,-0.252563076923077,9.00769230769231,9.8,524.946153846154,108.823465259645,42.4461462264513,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"OTHER",NA,NA,"NAN",13,-0.0667691236516091,0.456871420813796
"80","Bres2011Tree","Bres2011Tree","common.garden","Quercus_petraea","Leaf_size","Bres2011Tree_Quercus_petraea_Leaf_size","Bres2011Tree_Quercus_petraea",799,1499,43.06282,-0.252563076923077,9.00769230769231,9.8,524.946153846154,108.823465259645,42.4461462264513,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"SIZE","LEAF","ABOVEGR","AREA",13,-0.0663664026209857,0.45966366756884
"81","Bres2011Tree","Bres2011Tree","common.garden","Quercus_petraea","maximum_assimilation_rate","Bres2011Tree_Quercus_petraea_maximum_assimilation_rate","Bres2011Tree_Quercus_petraea",766.083333333333,1499,43.0763883333333,-0.237499166666667,9.05833333333333,9.8,524.708333333333,108.823465259645,43.2455775335638,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","ASSIMILATION",NA,"NAN",12,-0.127766964418348,0.140184647237794
"82","Bres2011Tree","Bres2011Tree","common.garden","Quercus_petraea","maximum_stomatal_conductance","Bres2011Tree_Quercus_petraea_maximum_stomatal_conductance","Bres2011Tree_Quercus_petraea",834.4,1499,43.044999,-0.211666,8.46,9.8,526.21,108.823465259645,41.2800516336281,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","STOMATA",NA,"NAN",10,-0.148911719106725,0.111284216729403
"83","Bres2011Tree","Bres2011Tree","common.garden","Quercus_petraea","nitrogen_leaf_content","Bres2011Tree_Quercus_petraea_nitrogen_leaf_content","Bres2011Tree_Quercus_petraea",834.4,1499,43.044999,-0.211666,8.46,9.8,526.21,108.823465259645,41.2800516336281,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","NITROGEN",NA,"NAN",10,-0.0858576882671244,0.386127259650292
"84","Bres2011Tree","Bres2011Tree","common.garden","Quercus_petraea","stomatal_density","Bres2011Tree_Quercus_petraea_stomatal_density","Bres2011Tree_Quercus_petraea",799,1499,43.06282,-0.252563076923077,9.00769230769231,9.8,524.946153846154,108.823465259645,42.4461462264513,"Garden","extracted",1,"Fagaceae","F1",NA,"perennial","tree","native","France","France","Europe",23,"outcrossing",NA,"PHYSIOLOGY","STOMATA",NA,"NAN",13,0.0486998906593008,0.589693837538358
"85","Byar2007Evol","Byar2007Evol.1","common.garden","Poa_hiemata","Leaf_length_(clonal_material)","Byar2007Evol.1_Poa_hiemata_Leaf_length_(clonal_material)","Byar2007Evol.1_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F0",2,"perennial","grass","native","Australia","Australia","Oceania",1742,"mixed_mating",NA,"SIZE","LEAF","ABOVEGR","LENGTH",6,0.554956076199301,0.596778163515511
"86","Byar2007Evol","Byar2007Evol.1","common.garden","Poa_hiemata","Percent_survival_(clonal_material)","Byar2007Evol.1_Poa_hiemata_Percent_survival_(clonal_material)","Byar2007Evol.1_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F0",2,"perennial","grass","native","Australia","Australia","Oceania",1742,"mixed_mating",NA,"VITAL_RATES","SURVIVAL",NA,"NAN",6,0.379140197812018,0.720701276740264
"87","Byar2007Evol","Byar2007Evol.1","common.garden","Poa_hiemata","Plant_Circumference_(clonal_material)","Byar2007Evol.1_Poa_hiemata_Plant_Circumference_(clonal_material)","Byar2007Evol.1_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F0",2,"perennial","grass","native","Australia","Australia","Oceania",1742,"mixed_mating",NA,"SIZE","AREA","ABOVEGR","CIRCUMF",6,-0.535687423566541,0.610087472449225
"88","Byar2007Evol","Byar2007Evol.2","common.garden","Poa_hiemata","Leaf_length_(clonal_material)","Byar2007Evol.2_Poa_hiemata_Leaf_length_(clonal_material)","Byar2007Evol.2_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F0",2,"perennial","grass","native","Australia","Australia","Oceania",1868,"mixed_mating",NA,"SIZE","LEAF","ABOVEGR","LENGTH",6,-0.244609474497312,0.818545287618753
"89","Byar2007Evol","Byar2007Evol.2","common.garden","Poa_hiemata","Percent_survival_(clonal_material)","Byar2007Evol.2_Poa_hiemata_Percent_survival_(clonal_material)","Byar2007Evol.2_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F0",2,"perennial","grass","native","Australia","Australia","Oceania",1868,"mixed_mating",NA,"VITAL_RATES","SURVIVAL",NA,"NAN",6,0.472125477930399,0.65449620250205
"90","Byar2007Evol","Byar2007Evol.2","common.garden","Poa_hiemata","Plant_Circumference_(clonal_material)","Byar2007Evol.2_Poa_hiemata_Plant_Circumference_(clonal_material)","Byar2007Evol.2_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F0",2,"perennial","grass","native","Australia","Australia","Oceania",1868,"mixed_mating",NA,"SIZE","AREA","ABOVEGR","CIRCUMF",6,-0.355380725097529,0.737823340278295
"91","Byar2007Evol","Byar2007Evol.3","common.garden","Poa_hiemata","Leaf_length","Byar2007Evol.3_Poa_hiemata_Leaf_length","Byar2007Evol.3_Poa_hiemata",1803.77777777778,180,NA,NA,NA,NA,NA,13.3789454471686,5.46770546207032,"greenhouse","extracted_rough",1,"Poaceae","F1",2,"perennial","grass","native","Australia","Australia","Oceania",50,"mixed_mating",NA,"SIZE","LEAF","ABOVEGR","LENGTH",7,0.354694317272697,0.730108056464386
"92","Byar2007Evol","Byar2007Evol.3","common.garden","Poa_hiemata","Plant_Circumference","Byar2007Evol.3_Poa_hiemata_Plant_Circumference","Byar2007Evol.3_Poa_hiemata",1803.77777777778,180,NA,NA,NA,NA,NA,13.3789454471686,5.46770546207032,"greenhouse","extracted_rough",1,"Poaceae","F1",2,"perennial","grass","native","Australia","Australia","Oceania",50,"mixed_mating",NA,"SIZE","AREA","ABOVEGR","CIRCUMF",7,0.0762066472130066,0.941289475717181
"93","Byar2007Evol","Byar2007Evol.4","common.garden","Poa_hiemata","Leaf_length_(seed_material)","Byar2007Evol.4_Poa_hiemata_Leaf_length_(seed_material)","Byar2007Evol.4_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F1",2,"perennial","grass","native","Australia","Australia","Oceania",1742,"mixed_mating",NA,"SIZE","LEAF","ABOVEGR","LENGTH",6,0.942062593108331,0.34902135796203
"94","Byar2007Evol","Byar2007Evol.4","common.garden","Poa_hiemata","Percent_survival_(seed_material)","Byar2007Evol.4_Poa_hiemata_Percent_survival_(seed_material)","Byar2007Evol.4_Poa_hiemata",1805,180,-36.8555566666667,147.319443333333,5.45,1.5,475.233333333333,13.3789454471686,5.98415437772899,"Garden","extracted_rough",1,"Poaceae","F1",2,"perennial","grass","native","Australia","Australia","Oceania",1742,"mixed_mating",NA,"VITAL_RATES","SURVIVAL",NA,"NAN",6,0.171055576571542,0.872787595074205
