"","StudyID","SiteID","study_type","species","Trait","Year","PopID","elev","traitmean","traitvar","lat.pop","long.pop","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19","studyunit","ID","family","generation","duration_exp","longevity","growthform","intro","country_of_origin","country_of_exp","region","latitude_site","longitude_site","elevation_site","breed","r.temp","var","elev.diff","symp","direction","factor.site","factor.site2","factor.pop","st.traitmean","sample.size"
"589","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,5,NA,46.6527,7.9713,1900,184,140,9,532,433,532,470,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",-0.0957821627695283,24
"590","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,6.1667,"2.0562",46.6555,7.4028,1137,124,76,16,346,238,346,245,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",0.31472036015529,24
"591","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,5,"4",46.6758,7.4315,1560,157,109,11,447,346,447,353,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",-0.0957821627695283,24
"592","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,3,"2",46.5798,7.7385,1237,129,87,13,363,271,363,281,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",-0.799480667826216,24
"593","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,7,NA,46.5855,7.7676,1629,157,121,8,446,376,446,399,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",0.607916342287159,24
"594","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,3,NA,46.8284,8.2143,1177,110,87,8,311,270,311,295,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",-0.799480667826216,24
"595","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,5,NA,46.83,8.2247,1519,141,115,7,399,357,392,396,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",-0.0957821627695283,24
"596","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,2,NA,46.9679,9.4678,1199,119,87,10,335,268,335,290,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",0,"home site",NA,"low","low","low",-1.15132992035456,24
"597","Frei2014GlCB","l","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,2,"0",46.9361,9.4498,1344,130,101,9,368,306,368,324,"Frei2014GlCB.5_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.5_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.83957,9.371133,1200,"mixed_mating",6.4,"fitness",-600,"foreign site","down","low","low","high",-1.15132992035456,24
"598","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,291.875,"134.2956",46.2803,7.0907,1448,139,104,9,395,337,375,393,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",0.456081704940818,27
"599","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,190.26,"48.1405",46.2965,7.1501,1659,162,121,9,455,381,419,455,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.26952807681931,27
"600","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,233.85,"128.9763",46.7184,7.9106,1389,158,88,20,452,273,452,278,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",0.0417382754606088,27
"601","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,233.8,"97.459",46.7233,7.9051,1646,174,111,15,502,352,502,363,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",0.0413812367449862,27
"602","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,454.8,"264.5635",46.4726,7.1106,1397,151,96,16,430,296,430,306,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",1.61949235979757,27
"603","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,134.7333,"53.9237",46.4726,7.1106,1900,184,140,9,532,433,532,470,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.666031709834712,27
"604","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,347.525,"180.6297",46.9194,8.6515,1137,124,76,16,346,238,346,245,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",0.853465795428946,27
"605","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,199.0167,"70.1542",46.9192,8.6635,1560,157,109,11,447,346,447,353,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.206998458397434,27
"606","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,670.7,"198.5896",46.5651,7.6118,1237,129,87,13,363,271,363,281,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",3.16118553385663,27
"607","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,211.75,"72.5212",46.5511,7.578,1629,157,121,8,446,376,446,399,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.116072836844649,27
"608","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,274.2,"109.4426",46.7197,8.2272,1177,110,87,8,311,270,311,295,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",0.329868518968173,27
"609","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,167.15,"77.9125",46.7286,8.2451,1519,141,115,7,399,357,392,396,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.434551371180148,27
"610","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,96.3,"40.8986",46.7495,9.4055,1199,119,87,10,335,268,335,290,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",-0.940475231217594,27
"611","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,81.08,"47.6879",46.7317,9.3811,1344,130,101,9,368,306,368,324,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-1.04915781625316,27
"612","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,317.2,"106.5015",46.478,7.4243,1448,139,104,9,395,337,375,393,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",0.636921814403744,27
"613","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,441.7333,"96.9065",46.4181,7.4019,1659,162,121,9,455,381,419,455,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",1.52618600408901,27
"614","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,75.2,"20.2908",46.7004,9.1633,1389,158,88,20,452,273,452,278,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",-1.0911455692104,27
"615","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,209.475,"106.8563",46.7042,9.1316,1646,174,111,15,502,352,502,363,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.132318098405485,27
"616","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,358.56,"121.2289",46.6439,7.9564,1397,151,96,16,430,296,430,306,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",0.932264239966888,27
"617","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,97.12,"50.0779",46.6527,7.9713,1900,184,140,9,532,433,532,470,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.934619796281381,27
"618","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,195.12,"80.6964",46.6555,7.4028,1137,124,76,16,346,238,346,245,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",-0.234823913660778,27
"619","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,133.0167,"76.8636",46.6758,7.4315,1560,157,109,11,447,346,447,353,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.678289563019473,27
"620","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,302.75,"42.1539",46.5798,7.7385,1237,129,87,13,363,271,363,281,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",0.533737625588767,27
"621","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,114.86,"47.6606",46.5855,7.7676,1629,157,121,8,446,376,446,399,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.807942459978427,27
"622","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"l",1200,74.125,"28.7011",46.8284,8.2143,1177,110,87,8,311,270,311,295,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",600,"foreign site","up","high","high","low",-1.09882190159629,27
"623","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,164.6,"116.944",46.83,8.2247,1519,141,115,7,399,357,392,396,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-0.452760345676909,27
"624","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Leaf_biomass",2010,"h",1800,85.3333,"36.4324",46.9361,9.4498,1344,130,101,9,368,306,368,324,"Frei2014GlCB.6_Trifolium_montanum_Leaf_biomass","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"biomass",0,"home site",NA,"high","high","high",-1.01878596087,27
"625","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,7.5,"3.2275",46.2803,7.0907,1448,139,104,9,395,337,375,393,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",600,"foreign site","up","high","high","low",0.246833155395091,23
"626","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,10,"2",46.2965,7.1501,1659,162,121,9,455,381,419,455,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",0,"home site",NA,"high","high","high",0.684885823148724,23
"627","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,5,"2.0817",46.7184,7.9106,1389,158,88,20,452,273,452,278,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",600,"foreign site","up","high","high","low",-0.191219512358543,23
"628","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,6,"3.0551",46.7233,7.9051,1646,174,111,15,502,352,502,363,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",0,"home site",NA,"high","high","high",-0.0159984452570892,23
"629","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,3.25,"1.4361",46.4726,7.1106,1397,151,96,16,430,296,430,306,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",600,"foreign site","up","high","high","low",-0.497856379786086,23
"630","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,4,NA,46.4726,7.1106,1900,184,140,9,532,433,532,470,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",0,"home site",NA,"high","high","high",-0.366440579459996,23
"631","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"l",1200,8.6667,"1.2019",46.9194,8.6515,1137,124,76,16,346,238,346,245,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",600,"foreign site","up","high","high","low",0.451263574382356,23
"632","Frei2014GlCB","h","reciprocal.transplant","Trifolium_montanum","Nr_inflorescences",2010,"h",1800,9,NA,46.9192,8.6635,1560,157,109,11,447,346,447,353,"Frei2014GlCB.6_Trifolium_montanum_Nr_inflorescences","Frei2014GlCB.6_Trifolium_montanum","Fabaceae","F1",2,"perennial","forb","native","Switzerland","Switzerland","Europe",46.8647,9.367133,1800,"mixed_mating",6.4,"fitness",0,"home site",NA,"high","high","high",0.509664756047271,23
